grid_id;organization_name;country_code;country;latitude;longitude;native_count;newcomer_count;outgoer_count;total_researcher_count;native_percentage;newcomer_percentage;outgoer_percentage;organization_type_id;organization_type
grid.413254.5;Xinjiang Univ.;CN;China;437.653;876.161;1673;425;369;2467;67.815;17.227;14.957;3;Education
grid.8974.2;Univ.  Western Cape;ZA;South Africa;-339.336;186.278;705;686;386;1777;39.674;38.604;21.722;3;Education
grid.16463.36;Univ.  KwaZulu-Natal;ZA;South Africa;-298.675;309.808;2469;1897;1309;5675;43.507;33.427;23.066;3;Education
grid.25881.36;North-West Univ.;ZA;South Africa;-266.905;270.931;1289;880;307;2476;52.060;35.541;12.399;3;Education
grid.9582.6;Univ.  Ibadan;NG;Nigeria;744.167;3.9;1140;765;748;2653;42.970;28.835;28.195;3;Education
grid.411257.4;Federal Univ.  Technology;NG;Nigeria;730.109;515.141;738;317;342;1397;52.828;22.692;24.481;3;Education
grid.411667.3;Georgetown Univ. Med. Ctr.;US;United States;38.912;-77.077;415;1700;493;2608;15.913;65.184;18.903;6;Healthcare
grid.62813.3e;Illinois Inst.  Technology;US;United States;418.346;-876.266;932;711;470;2113;44.108;33.649;22.243;3;Education
grid.65519.3e;Oklahoma State Univ.;US;United States;361.322;-970.808;1638;1688;1129;4455;36.768;37.890;25.342;3;Education
grid.5288.7;Oregon Health & Science Univ.;US;United States;454.994;-122.686;3270;6511;2139;11920;27.433;54.623;17.945;3;Education
grid.280664.e;Natl. Inst.  Environmental Health Sciences;US;United States;358.838;-788.818;321;1092;319;1732;18.534;63.049;18.418;4;Facility
grid.410372.3;San Francisco VA Med. Ctr.;US;United States;377.825;-122.504;221;1322;312;1855;11.914;71.267;16.819;6;Healthcare
grid.412180.e;Hôpital Édouard-Herriot;FR;France;457.434;488.034;255;1042;612;1909;13.358;54.584;32.059;6;Healthcare
grid.412201.4;Hôpital d'Hautepierre;FR;France;485.932;77.071;134;573;308;1015;13.202;56.453;30.345;6;Healthcare
grid.5388.6;Université Savoie Mont Blanc;FR;France;455.594;591.278;282;535;264;1081;26.087;49.491;24.422;3;Education
grid.5583.b;Atomic Energy  & Alternative Energies Commission;FR;France;488.458;227.335;633;2832;673;4138;15.297;68.439;16.264;5;Government
grid.424765.6;Agrocampus Ouest;FR;France;481.136;-170.639;141;668;240;1049;13.441;63.680;22.879;3;Education
grid.420255.4;Inst.  Genetics  & Molecular  & Cellular Biology;FR;France;485.262;774.123;196;761;387;1344;14.583;56.622;28.795;4;Facility
grid.414282.9;Hôpital Purpan;FR;France;43.611;14.012;153;1033;551;1737;8.808;59.470;31.721;6;Healthcare
grid.49470.3e;Wuhan Univ.;CN;China;305.363;114.364;14276;3871;4676;22823;62.551;16.961;20.488;3;Education
grid.413028.c;Yeungnam Univ.;KR;South Korea;358.342;128.758;1755;1005;660;3420;51.316;29.386;19.298;3;Education
grid.411049.9;Ondokuz May?s Univ.;TR;Turkey;413.667;36.2;1079;602;578;2259;47.765;26.649;25.587;3;Education
grid.25769.3f;Gazi Univ.;TR;Turkey;399.367;328.222;1987;1158;1407;4552;43.651;25.439;30.910;3;Education
grid.507426.2;Centro Científico Tecnológico - Mendoza;AR;Argentina;-328.927;-68.875;229;2902;488;3619;6.328;80.188;13.484;4;Facility
grid.412221.6;Natl. Univ.  Mar del Plata;AR;Argentina;-380.051;-575.693;345;393;571;1309;26.356;30.023;43.621;3;Education
grid.412163.3;Univ.  La Frontera;CL;Chile;-387.466;-726.158;778;424;319;1521;51.151;27.876;20.973;3;Education
grid.412848.3; &rés Bello Univ.;CL;Chile;-334.516;-706.702;513;794;303;1610;31.863;49.317;18.820;3;Education
grid.7886.1;Univ. College Dublin;IE;Ireland;533.072;-622.268;2910;3908;1771;8589;33.881;45.500;20.619;3;Education
grid.95004.38;Natl. Univ.  Irel &, Maynooth;IE;Ireland;533.809;-659.463;497;518;289;1304;38.114;39.724;22.163;3;Education
grid.444938.6;Univ.  Engineering  & Technology Lahore;PK;Pakistan;315.796;743.543;402;382;257;1041;38.617;36.696;24.688;3;Education
grid.451349.e;St George’s Univ. Hosp.s NHS Foundation Trust;GB;United Kingdom;514.267;-0.173993;165;796;118;1079;15.292;73.772;10.936;6;Healthcare
grid.8991.9;London School  Hygiene & Tropical Medicine;GB;United Kingdom;515.209;-0.1307;959;3744;1091;5794;16.552;64.619;18.830;3;Education
grid.42475.30;MRC Laboratory  Molecular Biology;GB;United Kingdom;521.753;0.133323;287;1035;314;1636;17.543;63.264;19.193;4;Facility
grid.426467.5;St Mary's Hosp.;GB;United Kingdom;515.172;-0.173056;258;1355;496;2109;12.233;64.249;23.518;6;Healthcare
grid.418566.8;Pfizer (United Kingdom);GB;United Kingdom;512.718;-0.253608;417;493;212;1122;37.166;43.939;18.895;2;Company
grid.420004.2;Newcastle upon Tyne Hosp.s NHS Foundation Trust;GB;United Kingdom;549.769;-16.462;155;910;100;1165;13.305;78.112;8.584;6;Healthcare
grid.430506.4;Univ. Hosp. Southampton NHS Foundation Trust;GB;United Kingdom;509.349;-143.398;242;1184;261;1687;14.345;70.184;15.471;6;Healthcare
grid.464688.0;St George's Hosp.;GB;United Kingdom;514.271;-0.174883;284;1012;450;1746;16.266;57.961;25.773;6;Healthcare
grid.11918.30;Univ.  Stirling;GB;United Kingdom;561.455;-39.195;613;893;346;1852;33.099;48.218;18.683;3;Education
grid.139534.9;Barts Health NHS Trust;GB;United Kingdom;515.195;-0.05834;205;1038;234;1477;13.880;70.278;15.843;6;Healthcare
grid.20931.39;Royal Veterinary College;GB;United Kingdom;515.368;-0.134;407;707;377;1491;27.297;47.418;25.285;3;Education
grid.24029.3d;Cambridge Univ. Hosp.s NHS Foundation Trust;GB;United Kingdom;521.744;0.141292;209;1381;181;1771;11.801;77.979;10.220;6;Healthcare
grid.413039.c;Univ.  Mysore;IN;India;123.082;766.386;955;188;364;1507;63.371;12.475;24.154;3;Education
grid.44871.3e;Univ.  Mumbai;IN;India;190.741;72.854;1345;643;488;2476;54.322;25.969;19.709;3;Education
grid.418391.6;Birla Inst.  Technology  & Science, Pilani;IN;India;283.639;75.587;996;1043;699;2738;36.377;38.094;25.530;3;Education
grid.471368.f;Mount Sinai Beth Israel;US;United States;407.329;-739.832;245;760;348;1353;18.108;56.172;25.721;6;Healthcare
grid.411838.7;Univ.  Monastir;TN;Tunisia;357.711;108.253;1519;853;770;3142;48.345;27.148;24.507;3;Education
grid.12574.35;Tunis El Manar Univ.;TN;Tunisia;368.292;101.463;1438;2380;1363;5181;27.755;45.937;26.308;3;Education
grid.11194.3c;Makerere Univ.;UG;Uganda;0.35;325.675;1305;1112;801;3218;40.553;34.556;24.891;3;Education
grid.14013.37;Univ.  Icel &;IS;Iceland;641.398;-219.519;780;1411;597;2788;27.977;50.610;21.413;3;Education
grid.412529.9;Pontifícia Univ. Católica de São Paulo;BR;Brazil;-23.496;-46.869;341;886;253;1480;23.041;59.865;17.095;3;Education
grid.414449.8;Hosp. de Clínicas de Porto Alegre;BR;Brazil;-30.038;-512.075;833;1719;846;3398;24.514;50.589;24.897;6;Healthcare
grid.411177.5;Federal Rural Univ.  Pernambuco;BR;Brazil;-801.413;-349.508;1398;1105;750;3253;42.976;33.969;23.056;3;Education
grid.411233.6;Federal Univ.  Rio Gr &e do Norte;BR;Brazil;-583.931;-352.002;3245;1759;1164;6168;52.610;28.518;18.872;3;Education
grid.411239.c;Univ. Federal de Santa Maria;BR;Brazil;-297.135;-537.162;3895;1445;2276;7616;51.142;18.973;29.885;3;Education
grid.411287.9;Univ. Federal dos Vales do Jequitinhonha e Mucuri;BR;Brazil;-181.997;-435.739;435;574;201;1210;35.950;47.438;16.612;3;Education
grid.7922.e;Chulalongkorn Univ.;TH;Thailand;137.385;100.531;2875;2166;2048;7089;40.556;30.554;28.890;3;Education
grid.415643.1;Ramathibodi Hosp.;TH;Thailand;13.767;100.527;451;583;265;1299;34.719;44.881;20.400;6;Healthcare
grid.256302.0;Georgia Southern Univ.;US;United States;324.194;-817.767;556;602;167;1325;41.962;45.434;12.604;3;Education
grid.259029.5;Lehigh Univ.;US;United States;406.067;-753.814;1069;833;513;2415;44.265;34.493;21.242;3;Education
grid.261112.7;Northeastern Univ.;US;United States;423.398;-710.892;2207;2673;970;5850;37.727;45.692;16.581;3;Education
grid.264889.9;William & Mary;US;United States;372.721;-767.171;809;668;467;1944;41.615;34.362;24.023;3;Education
grid.266231.2;Univ.  Dayton;US;United States;397.409;-841.753;588;437;240;1265;46.482;34.546;18.972;3;Education
grid.266539.d;Univ.  Kentucky;US;United States;38.031;-845.045;4365;5011;2547;11923;36.610;42.028;21.362;3;Education
grid.266756.6;Univ.  Missouri–Kansas City;US;United States;390.335;-945.756;805;1802;665;3272;24.603;55.073;20.324;3;Education
grid.415895.4;Lenox Hill Hosp.;US;United States;407.736;-739.611;249;1221;182;1652;15.073;73.910;11.017;6;Healthcare
grid.416477.7;Northwell Health;US;United States;40.753;-736.985;302;1511;341;2154;14.020;70.149;15.831;6;Healthcare
grid.417307.6;Yale New Haven Hosp.;US;United States;41.305;-72.936;198;1167;232;1597;12.398;73.075;14.527;6;Healthcare
grid.417587.8;United States Food  & Drug Administration;US;United States;390.353;-769.831;716;2434;510;3660;19.563;66.503;13.934;5;Government
grid.7942.8;Université Catholique de Louvain;BE;Belgium;506.696;461.226;3030;3384;2069;8483;35.719;39.892;24.390;3;Education
grid.440789.6;Slovak Univ.  Technology in Bratislava;SK;Slovakia;481.502;171.141;1814;354;526;2694;67.335;13.140;19.525;3;Education
grid.410334.1;Environment  & Climate Change Canada;CA;Canada;454.254;-756.999;497;760;180;1437;34.586;52.888;12.526;5;Government
grid.440768.9;Syiah Kuala Univ.;ID;Indonesia;557.054;953.692;843;240;117;1200;70.250;20.000;9.750;3;Education
grid.413363.0;Policlinico di Modena;IT;Italy;446.368;10.943;189;849;205;1243;15.205;68.303;16.492;6;Healthcare
grid.413009.f;Policlinico Tor Vergata;IT;Italy;418.583;126.311;112;782;149;1043;10.738;74.976;14.286;6;Healthcare
grid.417728.f;IRCCS Humanitas Res. Hosp.;IT;Italy;453.739;916.603;373;1474;347;2194;17.001;67.183;15.816;6;Healthcare
grid.8051.c;Univ.  Coimbra;PT;Portugal;402.107;-842.458;2805;2907;1807;7519;37.306;38.662;24.033;3;Education
grid.450998.9;RISE Res. Inst.s  Sweden;SE;Sweden;577.058;119.406;472;629;244;1345;35.093;46.766;18.141;8;Other
grid.8171.f;Central Univ.  Venezuela;VE;Venezuela;104.909;-66.892;515;308;329;1152;44.705;26.736;28.559;3;Education
grid.417778.a;Fondazione Santa Lucia;IT;Italy;418.413;125.142;261;892;337;1490;17.517;59.866;22.617;6;Healthcare
grid.414125.7;Bambino Gesù Children's Hosp.;IT;Italy;418.975;124.612;529;1314;404;2247;23.543;58.478;17.980;6;Healthcare
grid.18887.3e;IRCCS Ospedale San Raffaele;IT;Italy;45.505;926.547;1098;4102;1572;6772;16.214;60.573;23.213;6;Healthcare
grid.412974.d;Univ.  Ilorin;NG;Nigeria;848.105;452.562;632;281;246;1159;54.530;24.245;21.225;3;Education
grid.414055.1;Auckl & City Hosp.;NZ;New Zealand;-368.606;174.77;316;829;307;1452;21.763;57.094;21.143;6;Healthcare
grid.254147.1;China Pharmaceutical Univ.;CN;China;320.746;118.774;5241;756;1122;7119;73.620;10.620;15.761;3;Education
grid.6759.d;Budapest Univ.  Technology  & Economics;HU;Hungary;474.791;190.568;1610;751;935;3296;48.847;22.785;28.368;3;Education
grid.253755.3;Catholic Univ.  Daegu;KR;South Korea;359.122;128.808;444;393;196;1033;42.982;38.045;18.974;3;Education
grid.411982.7;Dankook Univ.;KR;South Korea;373.227;127.127;1332;828;354;2514;52.983;32.936;14.081;3;Education
grid.412091.f;Keimyung Univ.;KR;South Korea;358.577;128.486;722;560;325;1607;44.928;34.848;20.224;3;Education
grid.37172.30;Korea Advanced Inst.  Science  & Technology;KR;South Korea;363.696;127.364;6719;2736;3495;12950;51.884;21.127;26.988;3;Education
grid.411118.c;Kongju Natl. Univ.;KR;South Korea;36.469;127.14;549;325;131;1005;54.627;32.338;13.035;3;Education
grid.411235.0;Kyungpook Natl. Univ. Hosp.;KR;South Korea;358.664;128.605;233;677;213;1123;20.748;60.285;18.967;6;Healthcare
grid.413967.e;Asan Med. Ctr.;KR;South Korea;37.527;127.108;1966;2369;1543;5878;33.447;40.303;26.250;6;Healthcare
grid.412485.e;Seoul Natl. Univ.  Science  & Technology;KR;South Korea;376.324;127.078;618;329;138;1085;56.959;30.323;12.719;3;Education
grid.255168.d;Dongguk Univ.;KR;South Korea;375.578;127.001;1381;1064;334;2779;49.694;38.287;12.019;3;Education
grid.256155.0;Gachon Univ.;KR;South Korea;374.515;127.129;895;1118;305;2318;38.611;48.231;13.158;3;Education
grid.38575.3c;Y?ld?z Technical Univ.;TR;Turkey;410.515;290.119;1205;477;447;2129;56.599;22.405;20.996;3;Education
grid.41891.35;Montana State Univ.;US;United States;456.683;-111.05;1063;1131;704;2898;36.681;39.027;24.293;3;Education
grid.55460.32;Univ.  Texas System;US;United States;302.851;-977.341;250;2042;356;2648;9.441;77.115;13.444;3;Education
grid.43582.38;Loma Linda Univ.;US;United States;34.053;-117.261;1002;1689;660;3351;29.902;50.403;19.696;3;Education
grid.508980.c;Agricultural Res. Service - Pacific West Area;US;United States;378.868;-122.304;156;900;208;1264;12.342;71.203;16.456;5;Government
grid.148313.c;Los Alamos Natl. Laboratory;US;United States;358.756;-106.324;1884;3333;786;6003;31.384;55.522;13.094;4;Facility
grid.170202.6;Univ.  Oregon;US;United States;440.446;-123.073;1446;1462;899;3807;37.983;38.403;23.614;3;Education
grid.277313.3;Hartd Hosp.;US;United States;417.547;-726.811;246;603;258;1107;22.222;54.472;23.306;6;Healthcare
grid.30760.32;Med. College  Wisconsin;US;United States;430.438;-880.214;2013;3884;1516;7413;27.155;52.394;20.451;3;Education
grid.33489.35;Univ.  Delaware;US;United States;396.791;-757.522;2749;2634;1444;6827;40.267;38.582;21.151;3;Education
grid.38142.3c;Harvard Univ.;US;United States;423.771;-711.167;17586;56069;17649;91304;19.261;61.409;19.330;3;Education
grid.410513.2;Pfizer (United States);US;United States;407.504;-739.725;3675;3505;1295;8475;43.363;41.357;15.280;2;Company
grid.65499.37;Dana-Farber Cancer Inst.;US;United States;423.379;-711.073;1518;7144;1893;10555;14.382;67.684;17.935;4;Facility
grid.66859.34;Broad Inst.;US;United States;423.679;-71.087;1115;3331;566;5012;22.247;66.461;11.293;7;Nonprofit
grid.67105.35;Case Western Reserve Univ.;US;United States;415.044;-816.084;3816;8131;3416;15363;24.839;52.926;22.235;3;Education
grid.70738.3b;Univ.  Alaska Fairbanks;US;United States;64.857;-147.823;548;921;488;1957;28.002;47.062;24.936;3;Education
grid.411115.1;Hosp.  Univ.  Pennsylvania;US;United States;399.499;-751.931;473;3256;756;4485;10.546;72.598;16.856;6;Healthcare
grid.411390.e;Loma Linda Univ. Med. Ctr.;US;United States;340.525;-117.264;221;681;233;1135;19.471;60.000;20.529;6;Healthcare
grid.47894.36;Colorado State Univ.;US;United States;405.737;-105.087;3096;3679;2147;8922;34.701;41.235;24.064;3;Education
grid.275559.9;Jena Univ. Hosp.;DE;Germany;508.863;116.191;793;2084;434;3311;23.951;62.942;13.108;6;Healthcare
grid.411050.1;Hosp. Clínico Universitario Lozano Blesa;ES;Spain;416.435;-0.90259;619;434;333;1386;44.661;31.313;24.026;6;Healthcare
grid.411171.3;Hosp. Universitario HM Madrid;ES;Spain;403.806;-3.592;128;1345;200;1673;7.651;80.395;11.955;6;Healthcare
grid.411308.f;Hosp. Clínico Universitario de Valencia;ES;Spain;394.789;-0.361596;483;695;410;1588;30.416;43.766;25.819;6;Healthcare
grid.73221.35;Hosp. Universitario Puerta de Hierro Majadahonda;ES;Spain;404.506;-38.723;791;600;448;1839;43.013;32.626;24.361;6;Healthcare
grid.7719.8;Spanish Natl. Cancer Res. Ctr.;ES;Spain;404.768;-369.417;278;928;246;1452;19.146;63.912;16.942;4;Facility
grid.6903.c;Technical Univ.  Košice;SK;Slovakia;487.314;212.447;1303;163;169;1635;79.694;9.969;10.336;3;Education
grid.413571.5;Alberta Children's Hosp.;CA;Canada;510.746;-114.148;240;943;125;1308;18.349;72.095;9.557;6;Healthcare
grid.413574.0;Alberta Health Services;CA;Canada;535.406;-113.514;378;1834;305;2517;15.018;72.865;12.118;6;Healthcare
grid.416721.7;St. Joseph’s Healthcare Hamilton;CA;Canada;432.491;-798.707;169;714;145;1028;16.440;69.455;14.105;6;Healthcare
grid.22072.35;Univ.  Calgary;CA;Canada;510.775;-114.133;5988;8175;3367;17530;34.159;46.634;19.207;3;Education
grid.416166.2;Mount Sinai Hosp.;CA;Canada;436.576;-793.908;331;2101;510;2942;11.251;71.414;17.335;6;Healthcare
grid.434933.a;B &ung Inst.  Technology;ID;Indonesia;-689.137;107.611;1754;729;713;3196;54.881;22.810;22.309;3;Education
grid.444380.f;Sepuluh Nopember Inst.  Technology;ID;Indonesia;-728.167;112.795;1107;359;339;1805;61.330;19.889;18.781;3;Education
grid.444517.7;Sebelas Maret Univ.;ID;Indonesia;-756.141;110.856;1347;292;243;1882;71.573;15.515;12.912;3;Education
grid.411075.6;Agostino Gemelli Univ. Polyclinic;IT;Italy;419.298;124.291;189;1995;382;2566;7.366;77.748;14.887;6;Healthcare
grid.6530.0;Univ.  Rome Tor Vergata;IT;Italy;418.501;12.598;2117;3086;2357;7560;28.003;40.820;31.177;3;Education
grid.5326.2;Natl. Res. Council;IT;Italy;41.901;125.126;879;7731;2477;11087;7.928;69.730;22.342;7;Nonprofit
grid.5395.a;Univ.  Pisa;IT;Italy;437.164;103.987;3244;3295;3267;9806;33.082;33.602;33.316;3;Education
grid.1004.5;Macquarie Univ.;AU;Australia;-337.753;151.113;1892;3304;1019;6215;30.443;53.162;16.396;3;Education
grid.1009.8;Univ.  Tasmania;AU;Australia;-429.021;147.332;1879;2255;981;5115;36.735;44.086;19.179;3;Education
grid.1024.7;Queensl & Univ.  Technology;AU;Australia;-274.768;153.028;2451;3054;1265;6770;36.204;45.111;18.685;3;Education
grid.1029.a;Western Sydney Univ.;AU;Australia;-338.116;151.025;1243;1852;558;3653;34.027;50.698;15.275;3;Education
grid.1032.0;Curtin Univ.;AU;Australia;-320.059;115.894;2337;2914;986;6237;37.470;46.721;15.809;3;Education
grid.1048.d;Univ.  Southern Queensl &;AU;Australia;-276.042;151.932;578;512;170;1260;45.873;40.635;13.492;3;Education
grid.1055.1;Peter MacCallum Cancer Ctr.;AU;Australia;-378.115;144.977;506;1687;532;2725;18.569;61.908;19.523;6;Healthcare
grid.1058.c;Murdoch Children's Res. Inst.;AU;Australia;-377.937;144.949;438;2011;557;3006;14.571;66.900;18.530;7;Nonprofit
grid.416100.2;Royal Brisbane  & Women's Hosp.;AU;Australia;-274.469;153.028;507;1268;474;2249;22.543;56.381;21.076;6;Healthcare
grid.9668.1;Univ.  Eastern Finl &;FI;Finland;628.925;276.783;1630;2003;1228;4861;33.532;41.206;25.262;3;Education
grid.412330.7;Tampere Univ. Hosp.;FI;Finland;615.038;238.182;311;1255;425;1991;15.620;63.034;21.346;6;Healthcare
grid.411703.0;Yüzüncü Y?l Univ.;TR;Turkey;385.698;432.875;599;505;347;1451;41.282;34.804;23.915;3;Education
grid.21200.31;Dokuz Eylül Univ.;TR;Turkey;384.306;271.372;1605;805;940;3350;47.910;24.030;28.060;3;Education
grid.444444.0;Technical Univ.  Malaysia Malacca;MY;Malaysia;231.391;102.321;932;341;261;1534;60.756;22.230;17.014;3;Education
grid.412259.9;Universiti Teknologi MARA;MY;Malaysia;306.583;101.499;4790;1124;963;6877;69.653;16.344;14.003;3;Education
grid.418030.e;Industrial Technology Res. Inst.;TW;Taiwan;247.745;121.046;1654;1009;339;3002;55.097;33.611;11.293;7;Nonprofit
grid.413801.f;Chang Gung Memorial Hosp.;TW;Taiwan;25.032;121.366;774;1872;1431;4077;18.985;45.916;35.099;6;Healthcare
grid.412087.8;Natl. Taipei Univ.  Technology;TW;Taiwan;25.044;121.538;1755;599;283;2637;66.553;22.715;10.732;3;Education
grid.412094.a;Natl. Taiwan Univ. Hosp.;TW;Taiwan;250.427;121.518;1004;2008;1324;4336;23.155;46.310;30.535;6;Healthcare
grid.411775.1;Menoufia Univ.;EG;Egypt;305.656;310.128;1584;426;426;2436;65.025;17.488;17.488;3;Education
grid.412659.d;Sohag Univ.;EG;Egypt;265.656;317.078;596;263;152;1011;58.952;26.014;15.035;3;Education
grid.412553.4;Sharif Univ.  Technology;IR;Iran;357.039;513.516;2506;1099;2716;6321;39.646;17.387;42.968;3;Education
grid.413021.5;Yazd Univ.;IR;Iran;31.833;543.577;618;400;311;1329;46.501;30.098;23.401;3;Education
grid.412057.5;Univ.  Kashan;IR;Iran;340.043;513.637;681;309;242;1232;55.276;25.081;19.643;3;Education
grid.411463.5;Islamic Azad Univ., Tehran;IR;Iran;357.328;513.889;2777;3476;2072;8325;33.357;41.754;24.889;3;Education
grid.411217.0;Kyoto Univ. Hosp.;JP;Japan;35.024;135.777;188;1040;201;1429;13.156;72.778;14.066;6;Healthcare
grid.440588.5;Northwestern Polytechnical Univ.;CN;China;342.436;108.914;9238;1639;1870;12747;72.472;12.858;14.670;3;Education
grid.440642.0;Affiliated Hosp.  Nantong Univ.;CN;China;320.099;120.865;1032;358;363;1753;58.871;20.422;20.707;6;Healthcare
grid.440704.3;Xi'an Univ.  Architecture  & Technology;CN;China;342.375;108.965;1905;322;231;2458;77.502;13.100;9.398;3;Education
grid.440711.7;East China Jiaotong Univ.;CN;China;287.411;115.869;735;225;105;1065;69.014;21.127;9.859;3;Education
grid.440723.6;Guilin Univ.  Electronic Technology;CN;China;252.816;110.337;1652;504;227;2383;69.324;21.150;9.526;3;Education
